Player,rate_per_min
Jaylen Wells,0.025492087934936146
Jaylin Williams,0.0286697452099299
Jaylon Tyson,0.02886671997824611
Jeff Green,0.011042961400394395
Jerami Grant,0.02728632027165222
Jeremiah Fears,0.042177512575543266
Jeremiah Robinson-Earl,0.03135630435779437
Jericho Sims,0.007651712703345968
Jett Howard,0.020054600187074438
Jimmy Butler,0.04867448789198347
Jock Landale,0.02253476856658684
Joe Ingles,0.017282809768200944
Joel Embiid,0.027323581324235426
John Collins,0.022695383445918826
John Konchar,0.04686988322946944
Johnny Furphy,0.03731658344679463
Jonas Valanciunas,0.019534310230471925
Jonathan Isaac,0.05164602904723989
Jonathan Kuminga,0.029823622313801902
Jonathan Mogbo,0.0430577948859981
Jordan Clarkson,0.022540603612005505
Jordan Goodwin,0.04823842357832722
Jordan Hawkins,0.02290049358281444
Jordan McLaughlin,0.057343806756987234
Jordan Poole,0.03604031451461587
Jordan Walsh,0.02389038874272947
Jose Alvarado,0.060545113642402636
Josh Giddey,0.035594823004223106
Josh Hart,0.0360400306267699
Josh Minott,0.048116497218799556
Josh Okogie,0.050383539845775455
Jrue Holiday,0.03648529934543
Julian Champagnie,0.032344061809504346
Julian Phillips,0.033588892932717614
Julian Strawther,0.02648492191048871
Julius Randle,0.020968005462735532
Justin Champagnie,0.04539189887970675
Justin Edwards,0.036683127420577805
Jusuf Nurkic,0.03323701542852969
KJ Simpson,0.037369634765881427
Karl-Anthony Towns,0.021252553600581956
Karlo Matkovic,0.023980120534146023
Kawhi Leonard,0.05000339469488933
Keaton Wallace,0.04161442508047286
Keldon Johnson,0.025672538549373868
Kelel Ware,0.02813111809547707
Kelly Oubre Jr.,0.0404918117912772
Kentavious Caldwell-Pope,0.04257112312877123
Keon Ellis,0.06568901295594004
Keshad Johnson,0.005495392591023453
Kevin Durant,0.022726782879599273
Kevin Huerter,0.03501865250727269
Kevin Love,0.02787635719805102
Kevin Porter Jr.,0.04614759676912607
Kevon Harris,0.015278691890801445
Kevon Looney,0.03249927327022227
Keyonte George,0.023564101603926642
Khaman Maluach,0.010701459451459474
Khris Middleton,0.034175159540017555
Klay Thompson,0.023563215156305266
Kobe Brown,0.026806659258295885
Kobe Sanders,0.010020156261019908
Kon Knueppel,0.02445633119468101
Kris Dunn,0.06428890546969511
Kris Murray,0.03731434935896819
Kristaps Porzingis,0.026035824854920127
Kyle Anderson,0.04714676293493751
Kyle Filipowski,0.0302541736040503
Kyle Kuzma,0.018022686578104637
Kyle Lowry,0.03935222006957721
Kyshawn George,0.03597842335708339
LaMelo Ball,0.03900876387748994
Landry Shamet,0.026167642272620428
Larry Nance Jr.,0.04657038083761061
Lauri Markkanen,0.022249519365059117
Liam McNeeley,0.016893272751724135
Lonzo Ball,0.044847826764956855
Luguentz Dort,0.03506903958373376
Luka Doncic,0.04554287541517975
Luka Garza,0.02361234068395561
Luke Kennard,0.026744001583266726
Luke Kornet,0.02541370717191386
Luke Travers,0.004916408968111517
Mac McClung,0.03327406520056695
Malaki Branham,0.028321830115309282
Malik Monk,0.029568596771942717
Marcus Sasser,0.03863289777339794
Marcus Smart,0.05558692188268431
Mark Williams,0.02716650641537753
