Player,rate_per_min
Neemias Queta,0.04940452194173144
Nick Richards,0.03783489022616878
Nick Smith Jr.,0.005755132664546296
Nickeil Alexander-Walker,0.01792377362418765
Nicolas Batum,0.023794820737121174
Nicolas Claxton,0.050132459594580264
Nigel Hayes,0.011406871721349892
Nikola Jokic,0.018910193433543082
Nikola Jovic,0.01189534599870685
Nikola Vucevic,0.021785138884544402
Nique Clifford,0.01820645407692822
Noah Clowney,0.016533274227167057
Noah Penda,0.014110638647717959
Nolan Traore,0.014799988264959808
Norman Powell,0.007433013938679376
OG Anunoby,0.02321156930842736
Obi Toppin,0.016125055060266395
Ochai Agbaji,0.01417158098421073
Olivier-Maxence Prosper,0.01389331098144133
Onyeka Okongwu,0.03608522219956482
Oso Ighodaro,0.02240211478412985
Ousmane Dieng,0.013492183900796253
P.J. Washington,0.029303673775455796
PJ Hall,0.04196268893322006
Pacome Dadiet,0.017862591701873775
Paolo Banchero,0.0161492617862048
Pascal Siakam,0.0138819523313937
Pat Connaughton,0.007697484097661349
Pat Spencer,0.019169024415154747
Patrick Williams,0.021134489536184443
Paul Reed,0.05159234439722532
Payton Pritchard,0.004542516310804795
Pelle Larsson,0.009910007859710608
Pete Nance,-0.007145532077180536
Peyton Watson,0.04908174809632353
Quentin Grimes,0.011075908642486478
Quenton Jackson,0.00873993694808414
Quinten Post,0.0238882753374513
RJ Barrett,0.008419089864525315
Rasheer Fleming,0.03800197881942891
RayJ Dennis,0.013734798045853196
Rayan Rupert,0.00807546509388447
Reed Sheppard,0.019188112835908003
Riley Minix,-0.016337420444153664
Rob Dillingham,0.005079780840400674
Robert Williams,0.07283622414435004
Ron Holland II,0.01411972634205228
Royce ONeale,0.015599282379343014
Rudy Gobert,0.04153733323799857
Rui Hachimura,0.011753785717358087
Russell Westbrook,0.016484002289875448
Ryan Dunn,0.026730432602254474
Ryan Kalkbrenner,0.06884442815663336
Ryan Nembhard,0.004446524777268708
Ryan Rollins,0.020157368624431654
Saddiq Bey,0.00635435205670405
Sam Hauser,0.009849377513089771
Sam Merrill,0.007027655527665746
Sandro Mamukelashvili,0.023595970746164676
Santi Aldama,0.024699196339654568
Scottie Barnes,0.028961807461113112
Shaedon Sharpe,0.00863870185110476
Shai Gilgeous-Alexander,0.02507971802062796
Sidy Cissoko,0.009827528309700222
Simone Fontecchio,0.010185300443966833
Sion James,0.012469059791587833
Spencer Jones,0.02492510955213788
Stephen Curry,0.01033959323634277
Stephon Castle,0.009115098703785657
Steven Adams,0.03551339568764188
Svi Mykhailiuk,0.008065290674895302
Taelon Peter,0.005996526242427009
Tari Eason,0.031124168788599707
Taurean Prince,0.010653970260253998
Taylor Hendricks,0.02596781860159504
Terance Mann,0.009193031877491339
Terrence Shannon Jr.,0.010331789789257924
Tidjane Salaun,0.012552474597302963
Tim Hardaway Jr.,0.004668519972581532
Tobias Harris,0.02006498355039288
Tony Bradley,0.03913890817597569
Toumani Camara,0.018079333277235727
Trae Young,0.003928444121472029
Trayce Jackson-Davis,0.045574375437202976
Tre Johnson,0.010668704692194414
Tre Jones,0.006354217981912202
Tre Mann,0.006168741077693213
Trendon Watford,0.015572711818832751
Trey Murphy III,0.016869328766592542
Tristan Da Silva,0.0107228694933375
Tristan Vukcevic,0.03736304436518368
Tyler Kolek,0.013292481732097072
Tyrese Martin,0.006078174176333556
Tyrese Maxey,0.010191986380070829
Tyrese Proctor,0.007753735546070239
Tyson Etienne,-0.000462840837969615
Tyus Jones,0.004327591324088232
VJ Edgecombe,0.011914234793125356
Victor Wembanyama,0.11347233141125763
Vince Williams Jr.,0.014899872157164757
Vit Krejci,0.015998351206796865
Walker Kessler,0.07611419421624882
Walter Clayton Jr.,0.011661255482183098
Wendell Carter Jr.,0.021045490742260108
Will Richard,0.013814216898163992
Will Riley,0.012743667974117228
Xavier Tillman,0.027602161242363005
Yang Hansen,0.039153559247853686
Yanic Konan Niederhauser,0.03278319832855026
Yves Missi,0.04582557417555616
Zaccharie Risacher,0.018475992790999884
Zach Lavine,0.006553350519415444
Zeke Nnaji,0.05799903417196331
Ziaire Williams,0.012570198074271684
Zion Williamson,0.025530463284865825
