Player,rate_per_min
Jase Richardson,0.03489846950399076
Javon Small,0.09847319326445288
Javonte Green,0.030262854613682964
Jaxson Hayes,0.04628579801961476
Jay Huff,0.04294928364889781
Jaylen Brown,0.07939157082827011
Jaylen Clark,0.028851343715680697
Jaylen Wells,0.03374048150384504
Jaylin Williams,0.0404941565365373
Jaylon Tyson,0.051639549994083156
Jeff Green,0.02299030487827227
Jerami Grant,0.045598085805912736
Jeremiah Fears,0.08329495864478531
Jeremiah Robinson-Earl,0.03924623416694551
Jericho Sims,0.03223159348325407
Jett Howard,0.039528849724173594
Jimmy Butler,0.04571478331022358
Jock Landale,0.046310587358103304
Joe Ingles,0.022370318525472926
Joel Embiid,0.09023711809459163
John Collins,0.05814720768762788
John Konchar,0.03117958231876156
Johnny Furphy,0.03618256466102562
Jonas Valanciunas,0.06351781682859362
Jonathan Isaac,0.026824849986442204
Jonathan Kuminga,0.0646935526518123
Jonathan Mogbo,0.046847486985401
Jordan Clarkson,0.07077917395962954
Jordan Goodwin,0.05116967766086285
Jordan Hawkins,0.03770168305582476
Jordan McLaughlin,0.040549712350749674
Jordan Poole,0.0761322693354288
Jordan Walsh,0.035560601778180996
Jose Alvarado,0.052027373544711764
Josh Giddey,0.11069204850417999
Josh Hart,0.04853389004959795
Josh Minott,0.03347560093567545
Josh Okogie,0.03716847174065983
Jrue Holiday,0.06118564761607983
Julian Champagnie,0.03263173174738399
Julian Phillips,0.02540109181921332
Julian Strawther,0.03260445487984428
Julius Randle,0.07928576068970745
Justin Champagnie,0.03724234148973636
Justin Edwards,0.03848534075296163
Jusuf Nurkic,0.08559820643904961
KJ Simpson,0.06991894520028645
Karl-Anthony Towns,0.06758125082327453
Karlo Matkovic,0.04650561504661939
Kawhi Leonard,0.05393481120887093
Keaton Wallace,0.05883049379858068
Keldon Johnson,0.04220530313601127
Kelel Ware,0.04462934931274031
Kelly Oubre Jr.,0.03526351817699934
Kentavious Caldwell-Pope,0.03350530528536341
Keon Ellis,0.03199841975159968
Keshad Johnson,0.03372913122262264
Kevin Durant,0.07643395625401443
Kevin Huerter,0.04182308433270449
Kevin Love,0.06560006666117611
Kevin Porter Jr.,0.068865294200546
Kevon Harris,0.023323923284034712
Kevon Looney,0.03396185510441327
Keyonte George,0.08501977532657527
Khaman Maluach,0.05225208350476353
Khris Middleton,0.06522063006870063
Klay Thompson,0.048210690376292845
Kobe Brown,0.032051073215729066
Kobe Sanders,0.05560897447940306
Kon Knueppel,0.05337773796800949
Kris Dunn,0.04304179132892528
Kris Murray,0.03986301800524075
Kristaps Porzingis,0.055058506435172724
Kyle Anderson,0.0491168074443321
Kyle Filipowski,0.05850605947573088
Kyle Kuzma,0.06282848281100362
Kyle Lowry,0.044903407661682694
Kyshawn George,0.059474505236095654
LaMelo Ball,0.10034391983470915
Landry Shamet,0.03413189130973447
Larry Nance Jr.,0.038450020647459886
Lauri Markkanen,0.03967575878034384
Liam McNeeley,0.055216608091538784
Lonzo Ball,0.06733589498866607
Luguentz Dort,0.03095611101566151
Luka Doncic,0.10742528178426854
Luka Garza,0.048137966899922696
Luke Kennard,0.04542068318202893
Luke Kornet,0.026513152421785743
Luke Travers,0.013955572865212968
Mac McClung,0.04879719524478339
Malaki Branham,0.04871110501626793
Malik Monk,0.06720862550592431
Marcus Sasser,0.05866332587325212
Marcus Smart,0.07430988888386011
Mark Williams,0.054331693743903973
Marvin Bagley,0.04297952716914182
Mason Plumlee,0.03421806109180426
Matas Buzelis,0.05781802163523165
Matisse Thybulle,0.02964412793148657
Max Christie,0.04262094308278481
Maxi Kleber,0.02681970690888469
Maxime Raynaud,0.043359850611030905
Micah Peavy,0.044639710933053973
Michael Porter Jr.,0.039793259802525176
Mikal Bridges,0.04002101014479977
Mike Conley,0.044601770970998246
Miles Bridges,0.05453036441080324
Miles Kelly,0.015352790446642072
Miles McBride,0.026611096295283722
Mitchell Robinson,0.03345862570761503
Mohamed Diawara,0.03253860541393072
Moses Moody,0.03399935386918794
Mouhamed Gueye,0.03394292851658808
Moussa Diabate,0.0452471945187484
Myles Turner,0.04515084650043068
NFaly Dante,0.02569529735938221
NaeQwan Tomlin,0.025587045011180296
Naji Marshall,0.05123815544113736
Naz Reid,0.05439854982997263
Neemias Queta,0.04708225367005184
Nick Richards,0.05886934163124643
Nick Smith Jr.,0.0560007829913419
Nickeil Alexander-Walker,0.05302482837676981
Nicolas Batum,0.02360648464462792
Nicolas Claxton,0.04691377374313756
Nigel Hayes,0.04421591484102281
Nikola Jokic,0.08493242995520367
Nikola Jovic,0.04693775827280334
Nikola Vucevic,0.06029040707244609
Nique Clifford,0.05440709830457841
Noah Clowney,0.042876592806668556
Noah Penda,0.04352364374129259
Nolan Traore,0.0772295407224003
Norman Powell,0.04790444404106953
OG Anunoby,0.03721637002883105
Obi Toppin,0.04827343539934728
Ochai Agbaji,0.033151917207061336
Olivier-Maxence Prosper,0.03015696153412969
Onyeka Okongwu,0.04320135013203975
Oso Ighodaro,0.040711576597768084
Ousmane Dieng,0.03872527682206555
P.J. Washington,0.056949920194714405
PJ Hall,0.00041940366177767725
Pacome Dadiet,0.03574714671196363
Paolo Banchero,0.08146483429573506
Pascal Siakam,0.06461313556481528
Pat Connaughton,0.033397969917684574
Pat Spencer,0.06961235112453404
Patrick Williams,0.05593970417737389
Paul Reed,0.06644281412882164
Payton Pritchard,0.038723849282100486
Pelle Larsson,0.035144330259905834
Pete Nance,0.027538605413929815
Peyton Watson,0.035670600489593994
Quentin Grimes,0.0597339399390825
Quenton Jackson,0.055190371655499705
Quinten Post,0.048313014712089195
RJ Barrett,0.06624310950208057
Rasheer Fleming,0.05476086191651885
RayJ Dennis,0.07016264305600434
Rayan Rupert,0.050289020376837155
Reed Sheppard,0.05345040263647484
Riley Minix,0.012370318525473368
Rob Dillingham,0.09824761602317207
Robert Williams,0.04267628999711225
Ron Holland II,0.056704778743680795
Royce ONeale,0.036168623418944966
Rudy Gobert,0.03915795650492018
Rui Hachimura,0.031267096438297746
Russell Westbrook,0.09353250671464768
Ryan Dunn,0.03421457181477247
Ryan Kalkbrenner,0.049712180677647114
Ryan Nembhard,0.03297850436018165
Ryan Rollins,0.05803472808892848
Saddiq Bey,0.02593623425269829
Sam Hauser,0.017566941666688197
Sam Merrill,0.026432684780192582
Sandro Mamukelashvili,0.037721061621280604
Santi Aldama,0.041901979201388745
Scottie Barnes,0.0717478850828149
Shaedon Sharpe,0.06989915807637889
Shai Gilgeous-Alexander,0.0697392267155275
Sidy Cissoko,0.03365333503904311
Simone Fontecchio,0.03499435755214678
Sion James,0.036454081782113776
Spencer Jones,0.03962597848780263
Stephen Curry,0.08153957460813967
Stephon Castle,0.07659783157379685
Steven Adams,0.055923790991209955
Svi Mykhailiuk,0.04685000889481675
Taelon Peter,0.05197881288990847
Tari Eason,0.04464612800994595
Taurean Prince,0.03402209674726784
Taylor Hendricks,0.030580152677663692
Terance Mann,0.03240678891581942
Terrence Shannon Jr.,0.04405858954970831
Tidjane Salaun,0.04039318343929112
Tim Hardaway Jr.,0.027467389538453003
Tobias Harris,0.037442053512205795
Tony Bradley,0.048449788190672936
Toumani Camara,0.04348986652742044
Trae Young,0.12154954821094575
Trayce Jackson-Davis,0.04220662212044298
Tre Johnson,0.04940778855621283
Tre Jones,0.05263075863578794
Tre Mann,0.06338601485225595
Trendon Watford,0.06927498564923847
Trey Murphy III,0.04092059910785015
Tristan Da Silva,0.032478264119842996
Tristan Vukcevic,0.0669905598898856
Tyler Kolek,0.06375069904954729
Tyrese Martin,0.04961735679379055
Tyrese Maxey,0.054108523482277605
Tyrese Proctor,0.051056686762048546
Tyson Etienne,0.03826706418916571
Tyus Jones,0.03292916469324637
VJ Edgecombe,0.053709238947374394
Victor Wembanyama,0.07938645599192812
Vince Williams Jr.,0.06159933586168759
Vit Krejci,0.03165287952803819
Walker Kessler,0.049863551410714184
Walter Clayton Jr.,0.07925857830530748
Wendell Carter Jr.,0.04499445897549699
Will Richard,0.033910506954024824
Will Riley,0.03616908770635976
Xavier Tillman,0.03647547712668348
Yang Hansen,0.08231345527029828
Yanic Konan Niederhauser,0.06560897447940292
Yves Missi,0.03825703023924097
Zaccharie Risacher,0.04840874432122678
Zach Lavine,0.0644207699910806
Zeke Nnaji,0.044888549759483636
Ziaire Williams,0.043585937295162386
Zion Williamson,0.08823807587991687
