Player,rate_per_min
Maxime Raynaud,0.7143438203600648
Micah Peavy,0.5993985828673299
Michael Porter Jr.,0.8942097942811781
Mikal Bridges,0.6718680361674759
Mike Conley,0.6360689239949519
Miles Bridges,0.9454102106206178
Miles Kelly,0.5591119746911798
Miles McBride,0.5715164688497932
Mitchell Robinson,0.7038681467867044
Mohamed Diawara,-0.026662240552889526
Moses Moody,0.6162694330834713
Mouhamed Gueye,0.7081886066861816
Moussa Diabate,0.7800939069465058
Myles Turner,0.7431609240300181
NFaly Dante,0.698156087768297
NaeQwan Tomlin,0.5146929156736806
Naji Marshall,0.6583683176767773
Naz Reid,0.8247696975916087
Neemias Queta,0.7499365637138807
Nick Richards,0.8492023805963294
Nick Smith Jr.,0.6855563738778779
Nickeil Alexander-Walker,0.7046593107075944
Nicolas Batum,0.4719205088394784
Nicolas Claxton,0.7828468798950824
Nigel Hayes,0.5895779989844444
Nikola Jokic,1.3943320935269772
Nikola Jovic,0.7251012847002425
Nikola Vucevic,1.0389251081912976
Nique Clifford,0.5784982012747432
Noah Clowney,0.6178225335955753
Noah Penda,0.4689869476867027
Nolan Traore,0.5481349999934179
Norman Powell,0.8175469837462606
OG Anunoby,0.6962412007028872
Obi Toppin,0.8546670602936762
Ochai Agbaji,0.5257895938482346
Olivier-Maxence Prosper,0.664907500870733
Onyeka Okongwu,0.8582676085369688
Oso Ighodaro,0.5576402284554138
Ousmane Dieng,0.5772876771420146
P.J. Washington,0.7214580913113878
PJ Hall,0.5787756092667219
Pacome Dadiet,0.4657375822684671
Paolo Banchero,1.0611653541506763
Pascal Siakam,1.1072932292784627
Pat Connaughton,0.5504182248559878
Pat Spencer,0.6325725048636014
Patrick Williams,0.6033003808728775
Paul Reed,0.7729292744262755
Payton Pritchard,0.7817787795094793
Pelle Larsson,0.5641047902404841
Pete Nance,-0.12666224055290723
Peyton Watson,0.5221801507059286
Quentin Grimes,0.7402813538593339
Quenton Jackson,0.7354563144674442
Quinten Post,0.7111720524932248
RJ Barrett,0.8701941099198257
Rasheer Fleming,0.6412366763599232
RayJ Dennis,0.8079282897672325
Rayan Rupert,0.5329915072118522
Reed Sheppard,0.6625149191266121
Riley Minix,0.12240588237395626
Rob Dillingham,0.6722152471603543
Robert Williams,0.7290888826747824
Ron Holland II,0.6969088162662024
Royce ONeale,0.6550372914531285
Rudy Gobert,0.7476680278447645
Rui Hachimura,0.6423084062688469
Russell Westbrook,0.8024289646900973
Ryan Dunn,0.6219497287457074
Ryan Kalkbrenner,0.6615508323509841
Ryan Nembhard,0.6721302206136086
Ryan Rollins,0.6862596914476122
Saddiq Bey,0.6386981991604266
Sam Hauser,0.5768206337870294
Sam Merrill,0.6021311692156389
Sandro Mamukelashvili,0.7694936831533251
Santi Aldama,0.8156038975175224
Scottie Barnes,0.9201796470248303
Shaedon Sharpe,0.9269897032492207
Shai Gilgeous-Alexander,1.306794240084547
Sidy Cissoko,0.6392888015094383
Simone Fontecchio,0.6434962773881988
Sion James,0.4760260576866839
Spencer Jones,0.4567690051188593
Stephen Curry,1.097215012882352
Stephon Castle,0.8622460753077342
Steven Adams,0.6982078754390068
Svi Mykhailiuk,0.5752608817895359
Taelon Peter,0.5758780848518001
Tari Eason,0.735354857218025
Taurean Prince,0.46060273051085615
Taylor Hendricks,0.559165085034681
Terance Mann,0.5998247895114281
Terrence Shannon Jr.,0.6345024277501362
Tidjane Salaun,0.5925663673773655
Tim Hardaway Jr.,0.5641731952819173
Tobias Harris,0.7136256874393773
Tony Bradley,0.7984301367500554
Toumani Camara,0.6306962197972721
Trae Young,1.0523030238591367
Trayce Jackson-Davis,0.7792995603380711
Tre Johnson,0.7010963427315496
Tre Jones,0.7305311216049337
Tre Mann,0.7399066885032868
Trendon Watford,0.6944232890677947
Trey Murphy III,0.8138468764277936
Tristan Da Silva,0.58822162768895
Tristan Vukcevic,0.9208919407670457
Tyler Kolek,0.6200592647119137
Tyrese Martin,0.6554161351752776
Tyrese Maxey,0.9846915711719899
Tyrese Proctor,0.538044256939691
Tyson Etienne,0.5968003657515605
Tyus Jones,0.6012753383539932
VJ Edgecombe,0.7102670410255342
Victor Wembanyama,1.295602246852634
Vince Williams Jr.,0.6736230984981952
Vit Krejci,0.5688271712043832
Walker Kessler,0.8190989064225094
Walter Clayton Jr.,0.7481240622467491
Wendell Carter Jr.,0.7052692888773677
Will Richard,0.5198509770635606
Will Riley,0.6220871092898846
Xavier Tillman,0.5382257411730564
Yang Hansen,0.7230345893415345
Yanic Konan Niederhauser,0.14018664076118512
Yves Missi,0.6865017144857934
Zaccharie Risacher,0.6976626846237952
Zach Lavine,0.8375572404058561
Zeke Nnaji,0.28471151967956665
Ziaire Williams,0.6183759319643297
Zion Williamson,1.1958886697874436
